[28-04-21 03:34] [INFO] - Start with ms_apr with train
[28-04-21 03:34] [INFO] - Using dataset from E:\zy_\SLAM\MS-Transformer\datasets\7Scenes
[28-04-21 03:34] [INFO] - Using label file from GTPose/7Scenes_train_val/all_7scenes_train.csv
[28-04-21 03:34] [INFO] - Running with configuration : 
	 batch_size: 8
	 equalize_scenes: False
	 num_scenes: 7
	 learnable: True
	 backbone_out_dim: 1280
	 backbone_next_out: 1024
	 s_x: 0.0
	 s_q: -3.0
	 lr: 0.0001
	 norm: 2
	 weight_decay: 0.0001
	 eps: 1e-10
	 lr_scheduler_gamma: 0.1
	 lr_scheduler_step_size: 10
	 n_epochs: 30
	 dropout: 0.1
	 n_freq_print: 5
	 n_freq_checkpoint: 10
	 n_workers: 4
	 device_id: cuda:0
[28-04-21 03:35] [INFO] - [Batch-491/Epoch-1] running camera pose loss: 0.675, camera pose error: 0.64[m], 18.63[deg]
[28-04-21 03:35] [INFO] - [Batch-496/Epoch-1] running camera pose loss: 0.671, camera pose error: 0.59[m], 16.32[deg]
[28-04-21 03:35] [INFO] - [Batch-501/Epoch-1] running camera pose loss: 0.670, camera pose error: 0.75[m], 15.71[deg]
[28-04-21 03:35] [INFO] - [Batch-506/Epoch-1] running camera pose loss: 0.667, camera pose error: 0.96[m], 24.49[deg]
[28-04-21 03:35] [INFO] - [Batch-511/Epoch-1] running camera pose loss: 0.664, camera pose error: 0.92[m], 34.31[deg]
[28-04-21 03:35] [INFO] - [Batch-516/Epoch-1] running camera pose loss: 0.662, camera pose error: 0.70[m], 26.97[deg]
[28-04-21 03:35] [INFO] - [Batch-521/Epoch-1] running camera pose loss: 0.659, camera pose error: 0.75[m], 27.22[deg]
[28-04-21 03:35] [INFO] - [Batch-526/Epoch-1] running camera pose loss: 0.656, camera pose error: 1.01[m], 40.08[deg]
[28-04-21 03:35] [INFO] - [Batch-531/Epoch-1] running camera pose loss: 0.655, camera pose error: 1.06[m], 18.30[deg]
[28-04-21 03:36] [INFO] - [Batch-536/Epoch-1] running camera pose loss: 0.651, camera pose error: 0.64[m], 18.13[deg]
[28-04-21 03:36] [INFO] - [Batch-541/Epoch-1] running camera pose loss: 0.648, camera pose error: 0.63[m], 17.45[deg]
[28-04-21 03:36] [INFO] - [Batch-546/Epoch-1] running camera pose loss: 0.645, camera pose error: 0.93[m], 45.56[deg]
[28-04-21 03:36] [INFO] - [Batch-551/Epoch-1] running camera pose loss: 0.643, camera pose error: 0.69[m], 26.10[deg]
[28-04-21 03:36] [INFO] - [Batch-556/Epoch-1] running camera pose loss: 0.641, camera pose error: 0.69[m], 29.22[deg]
[28-04-21 03:36] [INFO] - [Batch-561/Epoch-1] running camera pose loss: 0.639, camera pose error: 1.02[m], 37.08[deg]
[28-04-21 03:36] [INFO] - [Batch-566/Epoch-1] running camera pose loss: 0.636, camera pose error: 0.84[m], 25.73[deg]
[28-04-21 03:36] [INFO] - [Batch-571/Epoch-1] running camera pose loss: 0.632, camera pose error: 0.70[m], 17.72[deg]
[28-04-21 03:36] [INFO] - [Batch-576/Epoch-1] running camera pose loss: 0.628, camera pose error: 0.51[m], 19.89[deg]
[28-04-21 03:36] [INFO] - [Batch-581/Epoch-1] running camera pose loss: 0.625, camera pose error: 0.64[m], 18.25[deg]
[28-04-21 03:36] [INFO] - [Batch-586/Epoch-1] running camera pose loss: 0.624, camera pose error: 0.70[m], 19.35[deg]
[28-04-21 03:36] [INFO] - [Batch-591/Epoch-1] running camera pose loss: 0.622, camera pose error: 0.56[m], 18.35[deg]
[28-04-21 03:36] [INFO] - [Batch-596/Epoch-1] running camera pose loss: 0.619, camera pose error: 0.58[m], 23.04[deg]
[28-04-21 03:36] [INFO] - [Batch-601/Epoch-1] running camera pose loss: 0.616, camera pose error: 0.46[m], 22.84[deg]
[28-04-21 03:36] [INFO] - [Batch-606/Epoch-1] running camera pose loss: 0.613, camera pose error: 0.45[m], 28.09[deg]
[28-04-21 03:36] [INFO] - [Batch-611/Epoch-1] running camera pose loss: 0.609, camera pose error: 0.69[m], 20.86[deg]
[28-04-21 03:36] [INFO] - [Batch-616/Epoch-1] running camera pose loss: 0.606, camera pose error: 0.52[m], 14.51[deg]
[28-04-21 03:36] [INFO] - [Batch-621/Epoch-1] running camera pose loss: 0.603, camera pose error: 0.49[m], 22.87[deg]
[28-04-21 03:36] [INFO] - [Batch-626/Epoch-1] running camera pose loss: 0.599, camera pose error: 0.76[m], 15.46[deg]
[28-04-21 03:36] [INFO] - [Batch-631/Epoch-1] running camera pose loss: 0.597, camera pose error: 0.86[m], 21.24[deg]
[28-04-21 03:36] [INFO] - [Batch-636/Epoch-1] running camera pose loss: 0.596, camera pose error: 1.12[m], 59.63[deg]
[28-04-21 03:36] [INFO] - [Batch-641/Epoch-1] running camera pose loss: 0.593, camera pose error: 1.03[m], 17.48[deg]
[28-04-21 03:36] [INFO] - [Batch-646/Epoch-1] running camera pose loss: 0.590, camera pose error: 0.66[m], 11.66[deg]
[28-04-21 03:36] [INFO] - [Batch-651/Epoch-1] running camera pose loss: 0.587, camera pose error: 0.87[m], 32.29[deg]
[28-04-21 03:36] [INFO] - [Batch-656/Epoch-1] running camera pose loss: 0.585, camera pose error: 0.93[m], 20.45[deg]
[28-04-21 03:36] [INFO] - [Batch-661/Epoch-1] running camera pose loss: 0.583, camera pose error: 0.67[m], 16.91[deg]
[28-04-21 03:36] [INFO] - [Batch-666/Epoch-1] running camera pose loss: 0.581, camera pose error: 0.81[m], 35.80[deg]
[28-04-21 03:36] [INFO] - [Batch-671/Epoch-1] running camera pose loss: 0.577, camera pose error: 0.74[m], 18.39[deg]
[28-04-21 03:36] [INFO] - [Batch-676/Epoch-1] running camera pose loss: 0.575, camera pose error: 0.76[m], 21.37[deg]
[28-04-21 03:36] [INFO] - [Batch-681/Epoch-1] running camera pose loss: 0.572, camera pose error: 0.75[m], 16.87[deg]
[28-04-21 03:36] [INFO] - [Batch-686/Epoch-1] running camera pose loss: 0.570, camera pose error: 0.99[m], 21.12[deg]
[28-04-21 03:36] [INFO] - [Batch-691/Epoch-1] running camera pose loss: 0.567, camera pose error: 0.68[m], 22.30[deg]
[28-04-21 03:36] [INFO] - [Batch-696/Epoch-1] running camera pose loss: 0.565, camera pose error: 0.75[m], 19.15[deg]
[28-04-21 03:36] [INFO] - [Batch-701/Epoch-1] running camera pose loss: 0.562, camera pose error: 0.79[m], 25.06[deg]
[28-04-21 03:36] [INFO] - [Batch-706/Epoch-1] running camera pose loss: 0.560, camera pose error: 1.06[m], 26.74[deg]
[28-04-21 03:36] [INFO] - [Batch-711/Epoch-1] running camera pose loss: 0.559, camera pose error: 0.70[m], 20.55[deg]
[28-04-21 03:36] [INFO] - [Batch-716/Epoch-1] running camera pose loss: 0.556, camera pose error: 0.68[m], 13.29[deg]
[28-04-21 03:36] [INFO] - [Batch-721/Epoch-1] running camera pose loss: 0.554, camera pose error: 0.71[m], 15.60[deg]
[28-04-21 03:36] [INFO] - [Batch-726/Epoch-1] running camera pose loss: 0.552, camera pose error: 1.02[m], 28.89[deg]
[28-04-21 03:36] [INFO] - [Batch-731/Epoch-1] running camera pose loss: 0.551, camera pose error: 0.77[m], 25.68[deg]
[28-04-21 03:36] [INFO] - [Batch-736/Epoch-1] running camera pose loss: 0.548, camera pose error: 0.76[m], 12.91[deg]
[28-04-21 03:36] [INFO] - [Batch-741/Epoch-1] running camera pose loss: 0.545, camera pose error: 0.67[m], 14.53[deg]
[28-04-21 03:36] [INFO] - [Batch-746/Epoch-1] running camera pose loss: 0.544, camera pose error: 1.01[m], 34.62[deg]
[28-04-21 03:36] [INFO] - [Batch-751/Epoch-1] running camera pose loss: 0.542, camera pose error: 1.01[m], 21.28[deg]
[28-04-21 03:36] [INFO] - [Batch-756/Epoch-1] running camera pose loss: 0.540, camera pose error: 0.78[m], 24.56[deg]
[28-04-21 03:36] [INFO] - [Batch-761/Epoch-1] running camera pose loss: 0.537, camera pose error: 0.63[m], 22.41[deg]
[28-04-21 03:36] [INFO] - [Batch-766/Epoch-1] running camera pose loss: 0.536, camera pose error: 0.52[m], 17.96[deg]
[28-04-21 03:36] [INFO] - [Batch-771/Epoch-1] running camera pose loss: 0.535, camera pose error: 0.82[m], 39.29[deg]
[28-04-21 03:36] [INFO] - [Batch-776/Epoch-1] running camera pose loss: 0.533, camera pose error: 0.71[m], 24.45[deg]
